,comment_id,text,video_id,url
52,Ugw51aniRB9RG41TPQp4AaABAg,"A mí quien me ha criticado por andar apurada leyendo la currícula de l@s candidat@s les he dicho sólo hay de 2 participas o sólo te quejas yo elegí la primera, fue interesante conocerlos de principio en papel con su cv y  cada quien tendrá sus indicadores para tener sus favorit@s o de menos asegurarse por quien nooo votar😘🙏🏼⚖️🇲🇽❤🇲🇽",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
53,Ugw51aniRB9RG41TPQp4AaABAg,"⚡DIVINIDAD DIVINA⚡ ROGAMOS NOS CONCEDAS SABIDURÍA PARA DEFINIR TUS VERDADEROS PROPÓSITOS, SOMOS UN PUEBLO CON FE Y PRINCIPIOS RECTOS. AMÉN ⚡🙏⚡",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
54,Ugw51aniRB9RG41TPQp4AaABAg,A votar!!! Es un honor estar con Claudia hoy!!!,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
55,Ugw51aniRB9RG41TPQp4AaABAg,💯,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
56,Ugw51aniRB9RG41TPQp4AaABAg,Voto masivo mis hnos mexicanos,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
57,Ugw51aniRB9RG41TPQp4AaABAg,Así es!!!,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
58,Ugw51aniRB9RG41TPQp4AaABAg,Todos a votar,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
59,Ugw51aniRB9RG41TPQp4AaABAg,A votar,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
60,Ugw51aniRB9RG41TPQp4AaABAg,Pues si presidenta y como le vamos hacer con el fraude en chihuahua!! Como siempre los prionasiz 👎🏻😡,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
61,Ugw51aniRB9RG41TPQp4AaABAg,Aqui si la regaron muy feo. No tenemos ni puta idea quienes son los candidatos. Es como aventar moneda al aire o un dado y votar por el número a salga. Es la mayor estupidez de este gobierno. Deben de corregir el mecanismo.,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
